loc,v(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
44,12,22,26,89,65,TRUE
7,2,7,5,9,5,TRUE
43,4,13,36,68,57,TRUE
12,4,11,12,26,19,TRUE
228,31,28,71,529,337,TRUE
95,17,20,40,172,127,TRUE
118,14,17,56,250,202,TRUE
20,2,12,19,36,23,TRUE
7,2,6,5,8,5,TRUE
12,4,12,12,28,21,TRUE
17,3,12,11,25,17,TRUE
9,1,6,9,19,13,TRUE
8,1,5,6,11,8,TRUE
12,2,9,6,15,9,TRUE
8,1,7,5,9,6,TRUE
24,3,12,10,33,23,TRUE
12,4,11,12,26,19,TRUE
12,4,12,12,28,21,TRUE
123,29,25,63,269,198,TRUE
52,14,21,26,132,82,TRUE
40,4,17,25,100,71,TRUE
12,4,11,12,26,19,TRUE
24,5,9,12,26,19,TRUE
8,2,7,7,10,7,TRUE
8,2,7,7,10,7,TRUE
8,2,7,7,10,7,TRUE
8,2,7,7,10,7,TRUE
47,9,22,25,84,63,TRUE
38,3,13,26,55,47,TRUE
162,2,10,77,472,466,TRUE
237,36,28,147,495,403,TRUE
100,25,20,68,228,195,TRUE
71,6,16,58,98,95,TRUE
61,13,18,33,128,108,TRUE
45,12,18,17,60,49,TRUE
11,3,12,10,22,14,TRUE
526,80,22,60,856,613,TRUE
63,13,15,27,93,68,TRUE
25,5,18,13,44,21,TRUE
19,3,16,14,37,21,TRUE
51,4,19,27,103,59,TRUE
8,2,0,0,0,0,TRUE
11,1,0,0,0,0,TRUE
4,1,5,3,6,3,TRUE
33,4,19,14,54,36,TRUE
16,3,13,14,37,27,TRUE
22,6,18,11,56,31,TRUE
13,1,0,0,0,0,TRUE
21,7,15,12,31,17,TRUE
48,7,13,20,50,33,TRUE
18,2,0,0,0,0,TRUE
14,4,13,6,23,15,TRUE
84,13,22,17,143,79,TRUE
6,1,4,6,8,6,TRUE
10,2,6,4,10,4,TRUE
23,3,11,13,36,20,TRUE
8,1,5,5,8,5,TRUE
7,2,6,4,7,5,TRUE
35,9,17,25,56,37,TRUE
23,5,19,12,32,22,TRUE
12,2,8,11,13,12,TRUE
36,10,21,21,70,46,TRUE
502,95,23,71,962,682,TRUE
32,5,13,13,59,36,TRUE
58,7,0,0,0,0,TRUE
97,12,0,0,0,0,TRUE
4,1,3,1,3,1,TRUE
74,16,8,34,111,93,TRUE
8,1,6,5,11,8,TRUE
72,16,6,33,81,63,TRUE
41,16,0,0,0,0,TRUE
15,1,11,12,59,32,TRUE
17,2,13,8,23,18,TRUE
37,33,29,23,1031,265,TRUE
71,17,20,36,105,82,TRUE
37,5,0,0,0,0,TRUE
62,11,25,31,151,74,TRUE
28,3,12,25,41,31,TRUE
23,3,9,18,47,46,TRUE
72,11,37,40,88,67,TRUE
77,14,19,33,124,106,TRUE
119,22,22,42,196,171,TRUE
54,11,21,23,78,58,TRUE
64,9,18,25,113,89,TRUE
156,22,26,40,274,184,TRUE
25,3,12,16,35,33,TRUE
89,11,19,41,144,122,TRUE
22,5,11,11,30,32,TRUE
22,3,12,11,30,23,TRUE
23,6,9,13,19,17,TRUE
17,3,13,8,34,20,TRUE
80,9,14,30,113,87,TRUE
111,12,27,38,221,138,TRUE
112,12,27,37,218,136,TRUE
75,10,23,25,138,94,TRUE
79,10,23,25,147,97,TRUE
12,2,12,12,20,15,TRUE
47,9,22,22,71,47,TRUE
47,5,18,18,72,49,TRUE
23,2,0,0,0,0,TRUE
98,19,23,31,153,96,TRUE
161,25,0,0,0,0,TRUE
115,8,23,27,143,89,TRUE
4,3,11,5,14,7,TRUE
84,15,22,52,204,192,TRUE
88,12,21,22,119,77,TRUE
11,5,0,0,0,0,TRUE
26,4,15,18,58,29,TRUE
72,3,0,0,0,0,TRUE
46,10,25,27,103,74,TRUE
24,5,15,17,44,29,TRUE
6,1,6,5,7,5,TRUE
20,2,13,15,39,25,TRUE
15,3,12,13,39,19,TRUE
8,1,9,7,15,9,TRUE
121,19,16,26,351,162,TRUE
53,6,0,0,0,0,TRUE
6,1,6,5,7,5,TRUE
15,3,15,10,32,14,TRUE
14,3,13,8,22,11,TRUE
12,1,0,0,0,0,TRUE
34,7,21,13,94,36,TRUE
69,14,20,34,115,69,TRUE
136,42,20,62,341,206,TRUE
82,19,22,46,171,96,TRUE
24,3,12,12,35,18,TRUE
46,4,19,35,134,80,TRUE
35,1,14,32,82,56,TRUE
70,13,11,12,139,76,TRUE
94,11,26,40,170,105,TRUE
17,3,13,9,29,12,TRUE
19,4,11,14,30,21,TRUE
16,2,11,8,23,11,TRUE
20,3,11,9,28,11,TRUE
51,1,10,25,137,67,TRUE
28,2,13,16,60,32,TRUE
35,7,21,13,94,36,TRUE
14,3,12,10,29,13,TRUE
34,7,9,20,51,46,TRUE
14,1,9,9,24,11,TRUE
25,3,15,18,45,37,TRUE
26,3,15,19,47,37,TRUE
26,2,11,19,43,36,TRUE
70,9,22,28,149,78,TRUE
17,3,13,9,29,13,TRUE
20,3,11,9,25,11,TRUE
34,7,21,13,94,36,TRUE
34,7,21,13,94,36,TRUE
34,7,21,13,94,36,TRUE
19,3,12,8,24,10,TRUE
37,5,15,12,48,19,TRUE
20,2,0,0,0,0,TRUE
17,1,11,14,22,17,TRUE
21,3,14,11,35,17,TRUE
39,3,17,25,76,58,TRUE
37,1,11,25,62,38,TRUE
10,2,8,5,11,7,TRUE
32,3,12,22,57,40,TRUE
24,3,9,12,27,20,TRUE
10,2,6,3,8,4,TRUE
20,10,12,9,44,33,TRUE
21,4,11,10,26,15,TRUE
91,7,13,24,53,42,TRUE
50,7,16,14,113,71,TRUE
24,3,12,8,46,27,TRUE
5,1,4,4,6,4,TRUE
35,5,12,21,42,38,TRUE
150,28,0,0,0,0,TRUE
113,25,0,0,0,0,TRUE
17,3,13,8,34,19,TRUE
22,3,12,22,40,37,TRUE
168,26,24,117,317,247,TRUE
87,24,0,0,0,0,TRUE
231,22,30,87,268,219,TRUE
25,2,6,14,24,22,TRUE
19,3,12,13,30,22,TRUE
181,37,23,44,328,227,TRUE
45,4,18,21,117,70,TRUE
20,2,9,11,24,21,TRUE
54,6,21,30,100,66,TRUE
5,1,7,5,9,6,TRUE
4,1,4,3,4,3,TRUE
4,1,4,3,4,3,TRUE
4,1,4,3,4,3,TRUE
4,1,4,3,4,3,TRUE
51,7,20,21,87,44,TRUE
423,32,22,38,673,508,TRUE
5,1,7,5,9,6,TRUE
19,1,11,18,58,40,TRUE
6,1,6,4,7,5,TRUE
19,1,12,17,47,33,TRUE
10,1,9,7,20,10,TRUE
31,2,9,18,48,36,TRUE
34,7,17,25,67,52,TRUE
78,9,23,33,145,90,TRUE
77,9,23,32,145,90,TRUE
6,1,3,4,7,6,TRUE
14,1,7,12,26,18,TRUE
22,2,12,16,31,26,TRUE
33,7,20,26,61,50,TRUE
110,17,17,28,132,105,TRUE
20,3,10,19,30,26,TRUE
54,6,21,30,100,66,TRUE
6,1,1,0,1,0,TRUE
7,1,6,7,29,16,TRUE
67,5,15,32,167,140,TRUE
18,4,15,8,45,27,TRUE
13,2,4,5,10,5,TRUE
64,13,24,38,116,95,TRUE
5,1,7,5,9,6,TRUE
29,2,8,8,29,22,TRUE
28,2,7,17,37,31,TRUE
39,6,18,28,73,65,TRUE
155,23,29,64,295,239,TRUE
5,1,7,4,7,4,TRUE
10,2,6,6,13,10,TRUE
41,5,14,19,70,56,TRUE
321,45,30,58,474,393,TRUE
13,1,4,11,14,13,TRUE
39,6,13,15,54,34,TRUE
78,12,25,26,106,85,TRUE
14,2,7,3,21,8,TRUE
10,2,7,5,10,10,TRUE
9,2,5,8,14,12,TRUE
51,7,19,33,93,82,TRUE
24,5,17,16,41,26,TRUE
121,24,0,0,0,0,TRUE
128,22,26,46,247,164,TRUE
90,11,17,84,207,182,TRUE
49,9,17,25,106,58,TRUE
70,6,16,33,171,143,TRUE
9,2,7,8,16,13,TRUE
65,12,17,23,105,78,TRUE
13,2,4,4,8,4,TRUE
11,2,5,6,9,7,TRUE
19,5,14,8,21,11,TRUE
14,3,9,7,15,9,TRUE
24,3,13,21,37,27,TRUE
19,3,13,10,24,13,TRUE
21,2,13,8,38,19,TRUE
41,5,11,23,66,51,TRUE
11,2,9,10,15,13,TRUE
15,3,7,6,15,8,TRUE
115,18,21,42,182,118,TRUE
41,6,0,0,0,0,TRUE
5,1,3,4,5,4,TRUE
21,2,11,9,44,17,TRUE
48,6,14,17,141,68,TRUE
6,1,5,6,8,6,TRUE
16,1,9,11,31,19,TRUE
46,10,12,14,66,28,TRUE
79,14,30,47,151,96,TRUE
8,1,3,8,9,8,TRUE
60,14,21,31,77,47,TRUE
73,7,16,73,252,231,TRUE
177,18,0,0,0,0,TRUE
20,1,7,8,36,23,TRUE
9,1,5,1,18,6,TRUE
25,5,0,0,0,0,TRUE
5,1,7,5,9,6,TRUE
25,5,8,9,21,14,TRUE
23,6,9,12,22,19,TRUE
44,10,20,25,87,66,TRUE
45,8,13,24,86,57,TRUE
21,2,13,18,38,29,TRUE
33,6,16,28,55,40,TRUE
61,14,19,29,125,101,TRUE
19,3,10,13,28,24,TRUE
20,1,0,0,0,0,TRUE
36,10,11,27,58,43,TRUE
70,12,0,0,0,0,TRUE
124,18,29,52,247,182,TRUE
16,3,13,10,34,29,TRUE
29,3,9,21,44,38,TRUE
55,11,14,29,80,58,TRUE
15,3,11,7,20,12,TRUE
33,7,14,9,37,30,TRUE
108,6,27,35,97,58,TRUE
71,3,20,21,39,28,TRUE
99,13,19,46,183,157,TRUE
39,8,14,36,63,55,TRUE
44,10,15,35,69,55,TRUE
83,22,31,47,122,82,TRUE
15,4,12,9,24,14,TRUE
36,15,20,30,63,30,TRUE
229,18,24,55,268,187,TRUE
106,8,22,39,154,98,TRUE
18,1,6,9,7,10,TRUE
171,18,19,67,336,243,TRUE
18,1,6,10,7,11,TRUE
10,1,4,3,5,4,TRUE
258,41,49,87,255,131,TRUE
17,2,10,9,22,14,TRUE
59,1,16,31,169,96,TRUE
344,16,34,117,768,452,TRUE
18,1,6,10,6,10,TRUE
173,19,18,54,248,184,TRUE
70,6,18,21,88,47,TRUE
89,8,0,0,0,0,TRUE
17,5,18,10,27,21,TRUE
191,32,26,70,315,234,TRUE
101,8,21,59,183,151,TRUE
12,2,10,16,28,21,TRUE
74,6,17,43,145,136,TRUE
109,9,23,53,196,170,TRUE
163,33,27,59,257,176,TRUE
17,3,9,10,22,15,TRUE
60,9,25,31,112,75,TRUE
172,35,25,71,234,159,TRUE
19,2,8,8,15,13,TRUE
59,7,17,26,128,83,TRUE
85,11,20,34,199,133,TRUE
29,5,18,18,61,40,TRUE
43,3,12,23,104,68,TRUE
75,10,22,39,122,104,TRUE
68,11,21,35,175,114,TRUE
98,18,26,75,268,223,TRUE
113,17,25,52,269,182,TRUE
74,12,25,42,169,101,TRUE
50,7,17,21,105,69,TRUE
14,3,8,5,18,10,TRUE
10,1,5,4,8,6,TRUE
22,4,16,6,26,11,TRUE
22,2,9,17,43,30,TRUE
50,7,16,14,113,71,TRUE
16,2,13,9,28,13,TRUE
17,1,13,14,55,30,TRUE
25,2,16,17,74,46,TRUE
39,10,15,17,78,79,TRUE
231,20,30,44,414,262,TRUE
61,8,18,27,88,58,TRUE
52,4,15,16,36,28,TRUE
118,23,28,34,194,120,TRUE
35,5,20,23,102,64,TRUE
14,3,10,7,16,12,TRUE
107,6,21,70,218,166,TRUE
115,8,23,66,232,173,TRUE
107,7,21,70,235,174,TRUE
62,1,13,43,82,73,TRUE
62,1,13,44,82,73,TRUE
360,73,20,76,910,733,TRUE
78,2,15,53,130,107,TRUE
74,2,16,52,124,105,TRUE
229,10,24,81,473,338,TRUE
56,3,19,36,247,134,TRUE
4,1,4,3,5,3,TRUE
45,6,22,28,89,50,TRUE
45,9,22,34,86,64,TRUE
44,4,18,24,72,43,TRUE
34,6,15,24,72,51,TRUE
35,4,12,23,49,44,TRUE
22,3,18,16,40,24,TRUE
27,5,13,17,47,31,TRUE
23,4,11,12,40,21,TRUE
5,1,3,2,3,2,TRUE
22,5,14,13,29,19,TRUE
17,4,6,9,17,10,TRUE
18,2,18,13,36,20,TRUE
31,7,19,18,54,33,TRUE
219,40,25,58,338,207,TRUE
47,9,22,24,79,51,TRUE
27,8,17,12,46,26,TRUE
37,6,16,19,49,41,TRUE
256,43,26,81,355,220,TRUE
171,1,12,77,211,196,TRUE
4,1,4,3,4,3,TRUE
38,6,11,10,40,22,TRUE
105,123,16,71,605,338,TRUE
15,2,12,8,42,20,TRUE
25,6,17,15,39,26,TRUE
70,18,18,33,151,100,TRUE
46,3,11,21,37,29,TRUE
17,1,8,17,19,19,TRUE
154,39,0,0,0,0,TRUE
14,3,9,9,16,16,TRUE
48,7,16,18,70,36,TRUE
16,2,10,6,23,15,TRUE
97,24,19,33,152,102,TRUE
27,4,11,14,25,17,TRUE
10,1,8,7,23,15,TRUE
32,3,9,25,41,32,TRUE
24,3,12,16,46,32,TRUE
14,1,11,7,25,14,TRUE
93,16,25,34,227,102,TRUE
82,14,23,27,168,75,TRUE
5,1,5,3,5,3,TRUE
12,3,12,6,17,8,TRUE
324,133,23,55,1121,491,TRUE
25,2,9,16,43,30,TRUE
110,22,29,45,249,147,TRUE
70,12,17,30,126,97,TRUE
4,1,4,2,4,2,TRUE
59,9,17,33,92,71,TRUE
35,5,14,16,41,29,TRUE
47,6,12,18,44,42,TRUE
10,5,10,6,15,9,TRUE
157,19,23,62,299,245,TRUE
206,29,26,80,394,318,TRUE
21,1,5,15,21,19,TRUE
187,12,24,132,349,314,TRUE
33,6,18,19,79,60,TRUE
26,6,0,0,0,0,TRUE
6,1,3,4,7,6,TRUE
18,3,8,16,23,20,TRUE
199,28,22,61,441,356,TRUE
29,5,12,12,62,41,TRUE
100,14,26,47,152,119,TRUE
25,6,18,19,63,29,TRUE
88,22,21,32,156,118,TRUE
28,9,21,24,61,39,TRUE
12,5,10,9,16,12,TRUE
165,16,24,75,377,327,TRUE
83,13,16,27,128,84,TRUE
14,3,15,15,31,23,TRUE
9,3,10,5,18,7,TRUE
50,16,14,14,88,61,TRUE
11,5,8,4,30,16,TRUE
62,7,17,33,146,98,TRUE
32,6,18,19,53,40,TRUE
48,9,19,31,69,49,TRUE
47,4,10,23,46,39,TRUE
39,10,19,14,103,64,TRUE
46,12,19,19,78,53,TRUE
45,2,14,31,73,54,TRUE
47,2,14,30,74,54,TRUE
69,8,23,36,114,71,TRUE
37,4,15,19,58,46,TRUE
45,4,19,25,86,67,TRUE
39,5,14,18,67,41,TRUE
50,8,19,26,84,62,TRUE
41,2,10,33,91,83,TRUE
8,1,4,7,8,8,TRUE
8,1,4,7,8,8,TRUE
8,1,4,7,8,8,TRUE
19,4,13,11,28,20,TRUE
31,6,16,29,66,52,TRUE
57,5,10,25,81,56,TRUE
56,6,15,48,97,81,TRUE
18,3,11,11,28,18,TRUE
6,2,7,7,11,7,TRUE
29,4,15,21,63,42,TRUE
9,1,5,9,14,13,TRUE
27,6,16,14,39,25,TRUE
41,7,16,42,92,82,TRUE
42,3,14,10,36,18,TRUE
23,2,14,9,24,14,TRUE
23,2,14,9,24,14,TRUE
14,1,10,9,21,13,TRUE
31,5,18,16,44,23,TRUE
45,6,19,18,52,28,TRUE
26,6,15,18,55,33,TRUE
95,12,23,36,155,89,TRUE
19,3,12,12,34,20,TRUE
8,2,8,4,10,4,TRUE
76,13,21,21,180,94,TRUE
41,3,10,23,53,46,TRUE
41,3,10,23,53,46,TRUE
29,5,22,19,57,43,TRUE
45,5,15,26,75,52,TRUE
51,7,19,30,86,55,TRUE
23,4,16,16,55,38,TRUE
64,4,18,37,150,89,TRUE
104,13,0,0,0,0,TRUE
56,8,20,27,67,48,TRUE
45,4,0,0,0,0,TRUE
39,9,17,20,94,80,TRUE
20,3,11,10,22,16,TRUE
58,3,15,37,117,102,TRUE
41,7,0,0,0,0,TRUE
84,32,26,35,196,104,TRUE
28,6,18,13,46,30,TRUE
25,5,0,0,0,0,TRUE
45,7,16,48,88,80,TRUE
22,7,12,11,33,24,TRUE
69,7,16,24,104,68,TRUE
83,14,20,37,119,79,TRUE
22,1,4,22,55,54,TRUE
30,4,0,0,0,0,TRUE
42,8,19,28,69,42,TRUE
63,12,17,39,133,90,TRUE
56,11,23,42,135,95,TRUE
38,4,14,26,120,90,TRUE
112,31,48,36,197,41,TRUE
25,1,11,11,33,24,TRUE
133,13,0,0,0,0,TRUE
57,9,0,0,0,0,TRUE
135,18,25,28,188,127,TRUE
48,4,18,26,82,56,TRUE
40,3,19,26,102,67,TRUE
70,1,12,70,252,198,TRUE
53,3,13,30,85,69,TRUE
302,3,17,140,470,458,TRUE
281,55,27,96,661,449,TRUE
20,1,0,0,0,0,TRUE
88,9,19,33,132,116,TRUE
21,3,19,17,76,40,TRUE
7,1,7,6,11,8,TRUE
18,6,0,0,0,0,TRUE
12,2,8,5,12,7,TRUE
43,7,12,22,53,44,TRUE
32,10,0,0,0,0,TRUE
48,6,0,0,0,0,TRUE
86,20,0,0,0,0,TRUE
48,9,0,0,0,0,TRUE
7,2,6,4,7,5,TRUE
24,2,13,29,62,44,TRUE
24,3,14,4,77,32,TRUE
114,16,25,37,240,165,TRUE
53,2,14,22,56,40,TRUE
687,201,27,69,1932,1483,TRUE
59,11,25,32,119,75,TRUE
8,2,10,6,16,10,TRUE
7,2,6,4,7,5,TRUE
100,14,0,0,0,0,TRUE
72,6,19,28,151,94,TRUE
34,5,0,0,0,0,TRUE
34,5,0,0,0,0,TRUE
28,4,0,0,0,0,TRUE
64,7,0,0,0,0,TRUE
76,8,0,0,0,0,TRUE
51,7,17,14,66,33,TRUE
65,5,0,0,0,0,TRUE
28,4,0,0,0,0,TRUE
64,7,0,0,0,0,TRUE
81,7,0,0,0,0,TRUE
142,30,24,40,362,212,TRUE
147,21,26,42,346,201,TRUE
178,11,21,56,302,221,TRUE
66,5,19,19,152,75,TRUE
26,1,9,15,49,33,TRUE
34,2,13,23,43,31,TRUE
48,28,12,23,151,84,TRUE
74,10,19,21,86,42,TRUE
39,4,18,16,37,22,TRUE
26,1,6,24,84,72,TRUE
16,3,10,9,18,14,TRUE
142,22,24,44,215,118,TRUE
16,3,13,11,28,17,TRUE
41,6,12,13,38,16,TRUE
81,12,13,44,109,92,TRUE
13,2,9,4,14,7,TRUE
197,8,26,68,339,285,TRUE
80,5,0,0,0,0,TRUE
22,3,15,9,29,14,TRUE
20,3,0,0,0,0,TRUE
37,13,19,21,69,55,TRUE
23,7,0,0,0,0,TRUE
32,2,14,14,53,25,TRUE
170,16,0,0,0,0,TRUE
26,2,16,22,127,64,TRUE
163,18,0,0,0,0,TRUE
158,18,0,0,0,0,TRUE
156,18,0,0,0,0,TRUE
153,18,0,0,0,0,TRUE
70,7,19,28,126,91,TRUE
153,18,0,0,0,0,TRUE
70,10,0,0,0,0,TRUE
58,4,0,0,0,0,TRUE
151,8,0,0,0,0,TRUE
139,35,29,90,329,263,TRUE
35,6,0,0,0,0,TRUE
65,9,0,0,0,0,TRUE
13,3,7,4,12,6,TRUE
139,14,27,56,215,144,TRUE
41,5,18,12,35,36,TRUE
63,6,20,17,46,33,TRUE
39,3,15,29,64,53,TRUE
39,3,15,29,64,53,TRUE
51,5,21,33,62,49,TRUE
8,1,5,11,15,13,TRUE
22,10,19,14,84,44,TRUE
11,1,4,12,14,12,TRUE
7,1,10,7,14,7,TRUE
18,1,6,19,36,32,TRUE
193,36,26,146,620,520,TRUE
100,9,0,0,0,0,TRUE
84,7,0,0,0,0,TRUE
29,4,0,0,0,0,TRUE
22,2,14,11,21,13,TRUE
40,5,14,46,102,89,TRUE
54,5,17,27,83,64,TRUE
7,1,4,1,5,1,TRUE
41,5,18,18,73,38,TRUE
5,1,3,1,3,1,TRUE
159,46,22,66,234,154,TRUE
27,1,11,12,62,34,TRUE
56,7,0,0,0,0,TRUE
58,11,23,34,95,61,TRUE
8,1,9,8,13,9,TRUE
52,7,15,43,90,76,TRUE
95,17,20,26,200,133,TRUE
43,25,13,22,109,71,TRUE
77,37,7,76,255,181,TRUE
1243,402,410,806,2415,1607,TRUE
4,1,7,3,8,3,TRUE
153,11,21,37,223,146,TRUE
96,16,0,0,0,0,TRUE
45,11,14,34,99,96,TRUE
30,3,10,25,43,38,TRUE
68,4,0,0,0,0,TRUE
104,21,10,37,134,95,TRUE
22,2,12,7,46,22,TRUE
60,18,19,17,138,85,TRUE
14,3,13,10,22,18,TRUE
7,2,7,5,8,6,TRUE
107,10,21,48,229,148,TRUE
64,11,19,25,91,52,TRUE
100,11,24,42,129,86,TRUE
112,6,19,24,73,63,TRUE
50,6,16,24,71,38,TRUE
29,7,19,22,75,39,TRUE
62,6,15,36,86,52,TRUE
49,4,20,41,111,90,TRUE
22,4,11,14,29,19,TRUE
104,13,23,50,147,118,TRUE
43,6,14,18,47,38,TRUE
45,3,16,15,75,43,TRUE
39,5,11,24,46,37,TRUE
19,6,0,0,0,0,TRUE
18,4,11,12,29,18,TRUE
55,3,12,13,138,58,TRUE
37,4,17,34,87,79,TRUE
308,47,35,154,559,477,TRUE
8,2,6,3,8,3,TRUE
17,2,12,8,27,12,TRUE
29,3,0,0,0,0,TRUE
23,2,9,14,29,21,TRUE
96,10,36,45,126,87,TRUE
128,11,20,50,205,156,TRUE
16,2,11,7,23,9,TRUE
16,2,11,8,23,11,TRUE
32,3,18,22,76,40,TRUE
33,3,0,0,0,0,TRUE
16,2,11,8,23,11,TRUE
21,3,14,10,28,13,TRUE
16,2,12,7,22,10,TRUE
23,4,13,11,33,16,TRUE
9,1,10,7,21,10,TRUE
43,6,21,24,110,75,TRUE
18,2,12,7,28,11,TRUE
18,2,11,8,27,11,TRUE
31,3,18,21,76,39,TRUE
29,3,16,14,48,28,TRUE
20,4,13,11,31,15,TRUE
17,2,12,9,26,13,TRUE
69,6,19,36,138,74,TRUE
34,3,18,22,76,40,TRUE
40,2,12,23,84,44,TRUE
23,2,12,16,31,27,TRUE
22,2,12,8,27,12,TRUE
17,2,12,11,30,16,TRUE
18,2,12,10,29,15,TRUE
35,3,18,22,76,40,TRUE
18,2,11,8,27,11,TRUE
19,2,11,9,24,12,TRUE
19,2,10,9,24,11,TRUE
12,1,9,6,19,8,TRUE
20,3,12,10,28,13,TRUE
96,11,20,30,287,153,TRUE
44,5,21,22,87,55,TRUE
47,7,23,24,115,76,TRUE
14,2,9,6,19,7,TRUE
47,2,18,20,95,46,TRUE
24,2,11,10,31,15,TRUE
18,2,11,10,30,15,TRUE
17,3,11,10,28,14,TRUE
17,2,13,9,27,13,TRUE
17,2,11,8,27,11,TRUE
107,5,17,88,283,209,TRUE
15,2,12,8,24,11,TRUE
42,4,14,34,85,75,TRUE
157,17,32,49,381,207,TRUE
68,6,15,25,128,72,TRUE
10,1,1,0,1,0,TRUE
102,15,15,43,102,73,TRUE
94,17,23,35,157,94,TRUE
20,2,9,13,24,17,TRUE
9,1,5,7,9,7,TRUE
24,2,6,16,26,22,TRUE
17,3,10,8,19,13,TRUE
39,3,14,23,88,73,TRUE
155,11,19,37,277,263,TRUE
25,3,13,15,39,20,TRUE
14,3,8,6,20,13,TRUE
17,3,9,14,34,26,TRUE
15,2,10,12,23,18,TRUE
20,3,12,26,50,46,TRUE
10,2,10,8,16,11,TRUE
15,2,9,14,22,18,TRUE
25,1,9,15,61,35,TRUE
17,3,9,12,59,54,TRUE
44,4,12,27,46,44,TRUE
188,18,27,51,246,150,TRUE
102,2,16,13,257,129,TRUE
7,1,5,8,11,8,TRUE
26,3,10,14,36,21,TRUE
37,3,14,15,36,19,TRUE
119,10,19,54,209,145,TRUE
29,2,13,15,46,33,TRUE
30,6,15,16,61,59,TRUE
101,6,0,0,0,0,TRUE
26,1,0,0,0,0,TRUE
147,21,22,58,215,168,TRUE
112,12,0,0,0,0,TRUE
51,9,11,17,65,46,TRUE
19,2,8,15,22,21,TRUE
25,5,13,16,37,31,TRUE
141,17,0,0,0,0,TRUE
50,2,13,25,58,46,TRUE
50,2,13,25,58,46,TRUE
41,2,10,17,41,31,TRUE
39,5,16,17,75,38,TRUE
71,14,20,23,147,98,TRUE
4,1,3,2,3,2,TRUE
4,1,3,2,3,2,TRUE
20,5,10,18,32,22,TRUE
25,5,12,9,26,13,TRUE
18,2,8,11,24,15,TRUE
34,4,14,19,45,29,TRUE
43,5,17,24,71,47,TRUE
30,8,17,14,45,26,TRUE
26,1,8,8,84,43,TRUE
49,10,15,28,85,75,TRUE
35,5,13,19,40,24,TRUE
28,3,13,19,43,27,TRUE
102,34,18,51,251,163,TRUE
74,20,42,68,255,157,TRUE
88,9,27,38,131,105,TRUE
167,21,23,75,358,221,TRUE
201,32,25,48,284,236,TRUE
118,31,21,56,275,193,TRUE
187,39,31,110,523,425,TRUE
195,76,26,28,522,320,TRUE
58,12,0,0,0,0,TRUE
74,9,31,24,135,62,TRUE
520,75,35,241,1013,885,TRUE
89,14,36,28,139,78,TRUE
10,1,6,7,10,8,TRUE
19,2,6,14,33,23,TRUE
75,13,17,25,119,86,TRUE
74,13,17,25,119,86,TRUE
44,3,8,19,60,43,TRUE
63,6,14,41,95,74,TRUE
61,1,0,0,0,0,TRUE
90,6,20,56,158,131,TRUE
248,58,0,0,0,0,TRUE
175,57,21,81,370,235,TRUE
355,88,0,0,0,0,TRUE
85,24,19,31,161,100,TRUE
136,10,20,40,169,138,TRUE
92,8,15,43,99,77,TRUE
44,4,19,20,77,37,TRUE
41,4,17,15,81,52,TRUE
61,7,18,29,148,70,TRUE
18,4,11,17,30,23,TRUE
237,35,0,0,0,0,TRUE
23,2,11,20,31,26,TRUE
25,5,15,17,49,34,TRUE
11,5,12,5,20,8,TRUE
28,3,14,20,49,30,TRUE
147,19,24,69,279,179,TRUE
105,19,0,0,0,0,TRUE
50,3,17,21,64,51,TRUE
48,7,20,21,99,70,TRUE
47,10,0,0,0,0,TRUE
204,29,0,0,0,0,TRUE
218,24,36,128,471,369,TRUE
33,4,21,23,70,44,TRUE
69,4,10,19,61,42,TRUE
31,7,19,11,40,20,TRUE
336,68,40,96,1228,487,TRUE
33,3,15,16,30,27,TRUE
50,4,19,22,54,49,TRUE
185,41,0,0,0,0,TRUE
69,9,20,15,72,62,TRUE
101,7,0,0,0,0,TRUE
115,22,21,22,231,138,TRUE
60,13,16,33,93,58,TRUE
39,8,22,24,74,52,TRUE
58,11,26,29,144,81,TRUE
76,18,?,?,?,?,TRUE
47,4,16,25,75,45,TRUE
85,7,0,0,0,0,TRUE
41,3,12,18,48,28,TRUE
117,17,32,64,192,126,TRUE
80,3,14,50,192,148,TRUE
28,3,14,13,27,18,TRUE
95,10,22,37,233,93,TRUE
6,1,3,3,5,4,TRUE
109,7,24,42,202,125,TRUE
38,6,0,0,0,0,TRUE
143,3,16,99,258,202,TRUE
126,32,0,0,0,0,TRUE
195,6,18,117,595,444,TRUE
286,9,22,119,793,673,TRUE
286,1,12,175,1019,778,TRUE
70,1,7,55,115,103,TRUE
298,9,22,119,653,563,TRUE
41,6,13,37,76,77,TRUE
74,11,12,27,175,125,TRUE
45,6,16,18,50,24,TRUE
271,3,14,127,676,599,TRUE
105,4,15,70,160,143,TRUE
57,6,22,23,98,60,TRUE
472,24,27,164,1058,903,TRUE
133,3,15,91,297,271,TRUE
160,4,11,101,251,247,TRUE
56,10,13,32,105,85,TRUE
108,19,17,38,150,112,TRUE
42,4,15,15,69,50,TRUE
76,5,20,48,100,89,TRUE
34,2,17,12,72,46,TRUE
32,2,15,31,81,58,TRUE
66,6,0,0,0,0,TRUE
86,54,16,34,237,121,TRUE
47,8,15,38,82,79,TRUE
149,19,21,66,274,158,TRUE
84,12,15,22,94,61,TRUE
50,3,0,0,0,0,TRUE
62,4,19,37,119,86,TRUE
